MACHINE_NAME,BROWSER,APPLICATION,GRID_NODE,APPLICATION_URL,TEST_NAME,TIMER_NAME,SITE,DATETIME_STAMP,DURATION,BROWSER_MEM,ECLIPSE_MEM
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Apply Prices,Pricing - 0004575 - MYRTLE BEACH - (843) 839-4550,2018-02-18T13:41:02.111+0000,6169,741120,609464
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Apply Prices Adjusted,Pricing - 0004570 - MYRTLE BEACH - (864) 574-7101,2018-02-18T13:41:29.449+0000,15249,745916,609484
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Apply Prices,Pricing - 0004573 - MYRTLE BEACH - (864) 298-0036,2018-02-18T13:41:49.835+0000,7372,766144,609596
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Reject Prices,Pricing - 0004565 - MYRTLE BEACH - (843) 436-3360 (CFL),2018-02-18T13:42:15.634+0000,10857,790744,609600
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Launch Application: KALIBRATESPEEDWAY_2.4.1_VANILLA,,2018-02-18T13:26:33.221+0000,1698,230248,643848
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Login,,2018-02-18T13:26:38.260+0000,1376,298344,644168
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Search widget search initiated with Product filter,,2018-02-18T13:26:54.205+0000,1805,319196,645272
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Click Generate Prices button in Multi Pricing Widget,,2018-02-18T13:28:45.458+0000,936,437768,647844
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Sites for review present in Multi-Pricing Widget,Number of sites: 19,2018-02-18T13:37:18.101+0000,512171,434128,674860
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Search widget search initiated with Sites for review filter,,2018-02-18T13:37:32.266+0000,5021,469896,674868
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Apply Prices,Pricing - 0002520 - CENTRAL MA - (508) 752-7685,2018-02-18T13:38:12.652+0000,5819,540108,674884
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Apply Prices Adjusted,Pricing - 0002500 - CENTRAL MA - (978) 537-8506,2018-02-18T13:38:37.332+0000,13193,513704,674884
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Apply Prices,Pricing - 0002492 - CENTRAL MA - (508) 798-0150,2018-02-18T13:39:01.979+0000,12303,539636,674892
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Reject Prices,Pricing - 0002521 - CENTRAL MA - (508) 797-0409,2018-02-18T13:39:31.830+0000,13698,557680,674892
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Apply Prices,Pricing - 0002474 - CENTRAL MA - (508) 699-6480,2018-02-18T13:39:52.977+0000,11062,567004,686016
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Apply Prices Adjusted,Pricing - 0002469 - CENTRAL MA - (508) 485-4372,2018-02-18T13:40:17.712+0000,13627,573404,666272
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Apply Prices,Pricing - 0002506 - CENTRAL MA - (508) 699-0460,2018-02-18T13:40:42.627+0000,13625,591796,666848
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Reject Prices,Pricing - 0002449 - CENTRAL MA - (508) 881-1794,2018-02-18T13:41:06.554+0000,9405,616616,668200
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Apply Prices,Pricing - 0002433 - CENTRAL MA - (508) 399-8273,2018-02-18T13:41:29.939+0000,11405,625872,670268
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Apply Prices Adjusted,Pricing - 0002501 - CENTRAL MA - (978) 452-2448,2018-02-18T13:41:52.427+0000,7440,663852,671796
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Apply Prices,Pricing - 0002475 - CENTRAL MA - (508) 966-2694,2018-02-18T13:42:11.190+0000,8469,666188,678904
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Reject Prices,Pricing - 0002431 - CENTRAL MA - (978) 534-7946,2018-02-18T13:42:51.704+0000,28856,682260,690824
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Apply Prices,Pricing - 0002466 - CENTRAL MA - (508) 829-7384,2018-02-18T13:43:16.138+0000,12432,696544,697524
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Apply Prices Adjusted,Pricing - 0002419 - CENTRAL MA - (413) 253-3448,2018-02-18T13:43:43.861+0000,14284,715280,697916
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Apply Prices,Pricing - 0002461 - CENTRAL MA - (978) 632-9801,2018-02-18T13:44:12.355+0000,6988,755312,697916
SPDWAYAUTOTEST2,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 04,Reject Prices,Pricing - 0002460 - CENTRAL MA - (508) 528-4317,2018-02-18T13:44:37.813+0000,14581,758240,697916
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Launch Application: KALIBRATESPEEDWAY_2.4.1_VANILLA,,2018-02-18T13:30:54.521+0000,1708,237724,610424
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Login,,2018-02-18T13:31:00.326+0000,2108,314620,610424
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Search widget search initiated with Product filter,,2018-02-18T13:31:25.685+0000,6716,339348,610848
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Click Generate Prices button in Multi Pricing Widget,,2018-02-18T13:33:34.425+0000,1831,419128,596328
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Sites for review present in Multi-Pricing Widget,Number of sites: 19,2018-02-18T13:39:03.368+0000,328548,425688,567488
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Search widget search initiated with Sites for review filter,,2018-02-18T13:39:17.861+0000,6347,489172,568360
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Apply Prices,Pricing - 0007729 - BINGHAMTON NY - (607) 771-1932,2018-02-18T13:40:10.530+0000,8571,525704,569948
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Apply Prices Adjusted,Pricing - 0007728 - BINGHAMTON NY - (607) 692-2602,2018-02-18T13:40:37.564+0000,15386,516616,571308
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Apply Prices,Pricing - 0007749 - BINGHAMTON NY - (607) 734-1126,2018-02-18T13:41:24.416+0000,35191,506904,573820
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Reject Prices,Pricing - 0007725 - BINGHAMTON NY - (607) 770-4077,2018-02-18T13:41:41.753+0000,7376,570260,574668
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Apply Prices,Pricing - 0007726 - BINGHAMTON NY - (607) 766-0342,2018-02-18T13:42:04.197+0000,12603,609800,576900
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Apply Prices Adjusted,Pricing - 0007694 - BINGHAMTON NY - (845) 586-2526,2018-02-18T13:42:52.605+0000,31041,620920,579972
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Apply Prices,Pricing - 0007695 - BINGHAMTON NY - (607) 433-1425,2018-02-18T13:43:16.308+0000,10321,660100,581332
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Reject Prices,Pricing - 0007691 - BINGHAMTON NY - (607) 563-9524,2018-02-18T13:43:46.904+0000,16171,675268,583344
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Apply Prices,Pricing - 0007693 - BINGHAMTON NY - (607) 865-4080,2018-02-18T13:44:15.101+0000,12241,693724,585052
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Apply Prices Adjusted,Pricing - 0007687 - BINGHAMTON NY - (607) 722-7509,2018-02-18T13:44:46.105+0000,19260,725152,586184
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Apply Prices,Pricing - 0007686 - BINGHAMTON NY - (607) 724-7319,2018-02-18T13:45:15.600+0000,7374,737960,587300
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Reject Prices,Pricing - 0007692 - BINGHAMTON NY - (607) 334-9557,2018-02-18T13:45:41.704+0000,16213,764456,587616
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Apply Prices,Pricing - 0007679 - BINGHAMTON NY - (607) 336-6825,2018-02-18T13:46:06.507+0000,8174,795184,587700
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Apply Prices Adjusted,Pricing - 0007688 - BINGHAMTON NY - (607) 648-2700,2018-02-18T13:46:25.640+0000,8094,829780,587704
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Apply Prices,Pricing - 0007685 - BINGHAMTON NY - (607) 754-8009,2018-02-18T13:46:59.621+0000,14590,840052,587792
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 08,Reject Prices,Pricing - 0007656 - BINGHAMTON NY - (607) 798-6914,2018-02-18T13:47:27.467+0000,17101,854004,588484
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 09,Launch Application: KALIBRATESPEEDWAY_2.4.1_VANILLA,,2018-02-18T13:47:53.937+0000,1725,237908,588496
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 09,Login,,2018-02-18T13:48:00.306+0000,2528,311392,588496
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 09,Search widget search initiated with Product filter,,2018-02-18T13:48:19.196+0000,3450,328032,588496
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 09,Click Generate Prices button in Multi Pricing Widget,,2018-02-18T13:50:15.924+0000,4710,433652,588496
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 09,Sites for review present in Multi-Pricing Widget,Number of sites: 5,2018-02-18T14:01:21.620+0000,665263,375848,569528
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 09,Search widget search initiated with Sites for review filter,,2018-02-18T14:01:34.586+0000,5721,462940,570640
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 09,Apply Prices,Pricing - 0007749 - BINGHAMTON NY - (607) 734-1126,2018-02-18T14:02:23.503+0000,9650,478080,574272
SPDWAYAUTOTEST1,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 09,Reject Prices,Pricing - 0007695 - BINGHAMTON NY - (607) 433-1425,2018-02-18T14:02:40.583+0000,6465,508132,575136
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Launch Application: KALIBRATESPEEDWAY_2.4.1_VANILLA,,2018-02-18T13:38:12.191+0000,1693,224440,758596
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Login,,2018-02-18T13:38:18.318+0000,2422,289692,758720
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Search widget search initiated with Product filter,,2018-02-18T13:38:37.757+0000,2247,314768,758740
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Click Generate Prices button in Multi Pricing Widget,,2018-02-18T13:41:13.471+0000,1901,531468,769796
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Sites for review present in Multi-Pricing Widget,Number of sites: 19,2018-02-18T13:58:23.802+0000,1030056,468448,749232
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Search widget search initiated with Sites for review filter,,2018-02-18T13:58:34.564+0000,3536,504480,749892
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Apply Prices,Pricing - 0002835 - RHODE ISLAND - (401) 765-4056,2018-02-18T13:59:09.875+0000,5050,523584,747836
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Apply Prices Adjusted,Pricing - 0002833 - RHODE ISLAND - (401) 274-5940,2018-02-18T13:59:32.095+0000,9108,515992,748436
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Apply Prices,Pricing - 0002831 - RHODE ISLAND - (401) 351-5091,2018-02-18T13:59:49.578+0000,7417,523468,750488
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Reject Prices,Pricing - 0002829 - RHODE ISLAND - (401) 353-3179,2018-02-18T14:00:05.963+0000,6173,529480,759812
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Apply Prices,Pricing - 0002828 - RHODE ISLAND - (401) 351-5304,2018-02-18T14:00:21.928+0000,6086,544388,760748
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Apply Prices Adjusted,Pricing - 0002830 - RHODE ISLAND - (401) 941-4740,2018-02-18T14:00:40.591+0000,6424,564428,760948
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Apply Prices,Pricing - 0002827 - RHODE ISLAND - (401) 539-7625,2018-02-18T14:01:00.226+0000,8432,563368,761464
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Reject Prices,Pricing - 0002820 - RHODE ISLAND - (401) 943-0428,2018-02-18T14:01:24.893+0000,8788,581828,762020
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Apply Prices,Pricing - 0002826 - RHODE ISLAND - (401) 624-6843,2018-02-18T14:01:49.824+0000,15154,596376,762464
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Apply Prices Adjusted,Pricing - 0002819 - RHODE ISLAND - (401) 826-7041,2018-02-18T14:02:19.486+0000,13970,616540,763344
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Apply Prices,Pricing - 0002824 - RHODE ISLAND - (401) 274-4971,2018-02-18T14:02:43.087+0000,7648,628956,764688
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Reject Prices,Pricing - 0002817 - RHODE ISLAND - (401) 946-3509,2018-02-18T14:03:00.706+0000,6824,645304,765464
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Apply Prices,Pricing - 0002834 - RHODE ISLAND - (401) 467-5101,2018-02-18T14:03:27.402+0000,10338,650200,767804
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Apply Prices Adjusted,Pricing - 0002823 - RHODE ISLAND - (401) 294-2563,2018-02-18T14:03:51.004+0000,10444,662832,775784
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Apply Prices,Pricing - 0002832 - RHODE ISLAND - (401) 725-0170,2018-02-18T14:04:10.382+0000,7228,694132,782976
SPDWAYAUTOTEST,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 02,Reject Prices,Pricing - 0002818 - RHODE ISLAND - (401) 739-1667,2018-02-18T14:04:34.349+0000,13838,701764,783496
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 03,Launch Application: KALIBRATESPEEDWAY_2.4.1_VANILLA,,2018-02-18T13:42:40.520+0000,1726,231384,609492
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 03,Login,,2018-02-18T13:42:51.211+0000,6827,286828,609492
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 03,Search widget search initiated with Product filter,,2018-02-18T13:43:14.165+0000,7168,311388,609496
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 03,Click Generate Prices button in Multi Pricing Widget,,2018-02-18T13:45:32.554+0000,3249,404588,609508
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 03,Sites for review present in Multi-Pricing Widget,Number of sites: 21,2018-02-18T13:58:40.072+0000,787159,381404,610152
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 03,Search widget search initiated with Sites for review filter,,2018-02-18T13:58:52.288+0000,3624,470176,610152
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 03,Apply Prices,Pricing - 0004594 - MYRTLE BEACH - (843) 399-1370 (CFL),2018-02-18T13:59:32.627+0000,4645,493924,610208
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 03,Reject Prices,Pricing - 0004592 - MYRTLE BEACH - (843) 357-2213,2018-02-18T13:59:56.102+0000,13557,493840,610208
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 03,Apply Prices,Pricing - 0004583 - MYRTLE BEACH - (843) 488-9370,2018-02-18T14:00:19.681+0000,13619,504260,610220
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 03,Apply Prices Adjusted,Pricing - 0004595 - MYRTLE BEACH - (843) 349-1527 (CFL),2018-02-18T14:00:35.884+0000,5394,546220,610224
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 03,Apply Prices,Pricing - 0004577 - MYRTLE BEACH - (843) 650-4150,2018-02-18T14:00:51.803+0000,5969,569648,610224
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 03,Reject Prices,Pricing - 0004593 - MYRTLE BEACH - (843) 237-9955,2018-02-18T14:01:08.916+0000,5682,577680,610224
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 03,Apply Prices,Pricing - 0004574 - MYRTLE BEACH - (843) 756-2206 (CFL),2018-02-18T14:01:24.864+0000,5438,588544,610224
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 03,Apply Prices Adjusted,Pricing - 0004591 - MYRTLE BEACH - (843) 215-0697,2018-02-18T14:01:48.560+0000,11841,599132,610352
SPDWAYAUTOTEST5,CHROME,KALIBRATESPEEDWAY_2.4.1_VANILLA,NA,http://weu-speedwayapp.kalibratetech.com/#/,Process Sites For Review Including Map 03,Apply Prices,Pricing - 0004572 - MYRTLE BEACH - (864) 422-1157,2018-02-18T14:02:07.994+0000,7417,605632,610200
